id,condiciones_clima,temperatura,temp_rocio,humedad,vel_viento,dir_viento,visibilidad,presion,precipitacion,niebla,lluvia,nieve
7190,parcialmente nublado,18.9,8.9,52.0,9.3,0,16.1,29.8,,No,No,No
5894,nublado,18.9,17.2,90.0,5.6,0,12.9,29.9,,No,No,No
319,despejado,-7.8,-23.9,27.0,27.8,310,16.1,30.1,,No,No,No
2949,llovizna,10.6,1.1,52.0,9.3,360,16.1,29.9,0.0,No,Si,No
8080,despejado,-8.3,-18.9,43.0,,0,16.1,30.6,,No,No,No
2192,llovizna,3.3,2.2,93.0,22.2,70,2.4,30.0,0.3,No,Si,No
6807,despejado,25.6,7.8,32.0,11.1,0,14.5,30.1,,No,No,No
4616,nublado,9.0,1.0,58.0,9.3,0,16.1,29.3,,No,No,No
96,nublado,7.8,4.4,79.0,11.1,0,11.3,29.9,,No,No,No
148,despejado,-5.0,-17.2,39.0,14.8,300,16.1,29.9,,No,No,No
4737,nublado,8.9,3.9,71.0,11.1,0,16.1,30.2,,No,No,No
2762,despejado,11.1,3.3,59.0,11.1,270,16.1,30.0,,No,No,No
4965,despejado,23.9,13.9,53.0,,0,16.1,30.1,,No,No,No
5444,despejado,16.7,10.6,67.0,5.6,250,16.1,29.9,0.3,No,No,No
585,llovizna,6.7,5.0,89.0,5.6,0,8.0,29.8,1.5,No,Si,No
2767,llovizna,20.0,19.0,94.0,11.1,160,4.0,30.0,6.1,No,Si,No
4690,bruma,28.3,18.3,54.0,7.4,0,9.7,29.9,,No,No,No
2078,nublado,2.2,0.6,89.0,25.9,80,4.0,30.1,0.5,No,No,No
2628,nublado,9.4,3.9,69.0,0.0,0,16.1,30.1,,No,No,No
8340,desconocido,17.5,13.7,78.0,,0,,,,No,No,No
566,despejado,2.2,-6.7,52.0,13.0,250,16.1,30.0,,No,No,No
739,despejado,23.3,17.8,71.0,11.1,250,12.9,30.0,,No,No,No
7419,desconocido,19.0,-4.0,21.0,,0,,,,No,No,No
5363,nublado,17.2,13.3,78.0,5.6,0,12.9,30.2,,No,No,No
3246,parcialmente nublado,12.2,0.0,43.0,22.2,30,16.1,30.2,,No,No,No
4199,llovizna,12.2,11.1,93.0,0.0,0,3.2,29.9,1.0,No,Si,No
4857,despejado,26.7,12.8,42.0,13.0,240,14.5,29.7,,No,No,No
8041,principalmente_nublado,25.6,21.7,79.0,9.3,0,11.3,29.8,,No,No,No
2702,despejado,13.9,-2.8,32.0,9.3,0,16.1,30.2,,No,No,No
2704,nublado,7.8,-1.7,51.0,14.8,50,16.1,30.1,0.0,No,No,No
5755,despejado,25.6,-1.7,17.0,11.1,0,16.1,30.2,,No,No,No
1250,nublado,14.4,3.9,49.0,5.6,0,16.1,30.1,,No,No,No
7838,despejado,4.4,-15.0,23.0,20.4,320,16.1,29.9,,No,No,No
2000,despejado,17.2,-2.8,26.0,,0,16.1,30.0,,No,No,No
6668,nublado,11.1,2.8,57.0,0.0,0,16.1,29.9,,No,No,No
5513,bruma,0.0,-5.0,69.0,0.0,0,9.7,30.2,,No,No,No
6406,despejado,8.9,0.0,54.0,16.7,170,16.1,30.4,,No,No,No
3375,despejado,12.2,1.7,49.0,,0,16.1,29.8,,No,No,No
2745,nublado,23.9,17.2,66.0,0.0,0,12.9,30.2,,No,No,No
4249,nublado,13.3,11.7,90.0,24.1,170,11.3,29.8,0.0,No,No,No
6020,nublado,9.0,7.0,87.0,13.0,80,16.1,29.7,0.5,No,No,No
7672,bruma,10.0,7.2,83.0,14.8,80,9.7,29.8,,No,No,No
282,nublado,22.2,17.2,73.0,11.1,0,14.5,30.1,,No,No,No
3488,llovizna,12.2,10.6,90.0,13.0,170,3.2,30.0,1.8,No,Si,No
447,nublado,21.1,19.4,90.0,5.6,0,4.8,29.7,,No,No,No
7956,despejado,11.1,6.7,74.0,0.0,0,14.5,29.9,,No,No,No
6758,despejado,18.9,-10.0,13.0,9.3,0,16.1,30.2,,No,No,No
2920,nublado,10.6,5.0,68.0,11.1,0,16.1,29.7,,No,No,No
2120,despejado,23.0,13.0,53.0,0.0,0,16.1,30.0,,No,No,No
3177,despejado,11.1,-2.8,38.0,5.6,0,16.1,30.2,,No,No,No
4787,despejado,23.9,14.4,55.0,9.3,0,14.5,30.1,,No,No,No
2195,despejado,11.7,-10.0,21.0,18.5,70,16.1,30.5,,No,No,No
8387,despejado,14.4,3.3,47.0,16.7,250,16.1,29.8,,No,No,No
7610,despejado,28.3,19.4,58.0,7.4,0,16.1,29.8,,No,No,No
4749,despejado,18.9,-2.2,24.0,0.0,0,16.1,30.0,,No,No,No
2010,despejado,3.9,-8.3,41.0,11.1,240,16.1,30.0,,No,No,No
4202,nublado,14.4,12.2,87.0,9.3,0,16.1,29.9,,No,No,No
3613,despejado,23.9,16.1,62.0,,0,16.1,29.9,,No,No,No
3639,nublado,18.3,10.0,58.0,9.3,0,16.1,30.3,,No,No,No
4752,despejado,-2.2,-15.6,36.0,7.4,0,16.1,30.3,,No,No,No
2380,lluvia,17.2,15.6,90.0,0.0,0,3.2,29.8,0.8,No,Si,No
1157,principalmente_nublado,27.8,22.2,71.0,0.0,0,11.3,29.8,,No,No,No
4156,despejado,11.1,5.0,66.0,7.4,0,16.1,30.0,,No,No,No
6120,principalmente_nublado,7.2,-1.1,56.0,7.4,70,16.1,30.0,,No,No,No
5474,llovizna,14.4,12.8,90.0,22.2,190,6.4,29.4,1.0,No,Si,No
3263,despejado,12.2,0.6,45.0,9.3,150,16.1,30.0,,No,No,No
5689,despejado,1.7,-9.4,44.0,11.1,0,16.1,30.2,,No,No,No
2139,nublado,13.3,5.6,60.0,18.5,60,16.1,29.6,,No,No,No
7050,despejado,20.6,15.0,70.0,11.1,0,12.9,30.1,,No,No,No
25,principalmente_nublado,24.4,16.1,60.0,9.3,60,12.9,30.0,,No,No,No
4066,despejado,11.1,1.1,50.0,0.0,0,16.1,30.2,,No,No,No
5482,despejado,23.0,14.0,57.0,11.1,240,16.1,30.0,,No,No,No
5799,despejado,11.1,0.0,47.0,13.0,250,16.1,29.9,,No,No,No
7043,principalmente_nublado,6.1,1.7,74.0,5.6,110,16.1,30.4,,No,No,No
2302,desconocido,7.0,-3.0,49.0,,0,,,,No,No,No
3532,despejado,-6.7,-17.2,44.0,,0,16.1,30.2,,No,No,No
2081,principalmente_nublado,10.0,6.1,77.0,14.8,190,16.1,29.4,,No,No,No
6682,despejado,9.4,-0.6,50.0,11.1,0,16.1,30.0,,No,No,No
4751,nublado,1.7,0.0,89.0,24.1,70,6.4,30.2,2.0,No,No,No
4958,despejado,6.7,-8.9,32.0,18.5,310,16.1,30.1,,No,No,No
7571,despejado,3.9,-7.2,45.0,9.3,0,16.1,30.0,,No,No,No
5709,principalmente_nublado,23.3,12.8,52.0,9.3,0,16.1,29.8,,No,No,No
7451,despejado,15.6,0.0,35.0,9.3,0,16.1,29.8,,No,No,No
5099,llovizna,12.2,11.1,93.0,7.4,50,2.8,29.9,0.8,No,Si,No
638,nublado,-2.8,-11.7,51.0,11.1,0,16.1,30.2,,No,No,No
8150,despejado,14.4,5.0,53.0,7.4,0,16.1,30.2,,No,No,No
3010,despejado,5.0,-11.7,29.0,,0,16.1,30.2,,No,No,No
5301,despejado,3.9,-13.3,28.0,20.4,50,16.1,30.1,,No,No,No
5523,llovizna,7.2,5.6,90.0,9.3,80,3.2,29.7,0.5,No,Si,No
1278,despejado,11.1,1.7,53.0,5.6,0,16.1,30.2,,No,No,No
1889,despejado,27.0,9.0,32.0,5.6,270,16.1,30.0,,No,No,No
6395,nublado,12.8,11.7,93.0,13.0,180,9.7,29.6,2.5,No,No,No
851,despejado,23.3,15.0,59.0,,0,14.5,30.1,,No,No,No
5351,despejado,26.0,9.0,34.0,7.4,320,16.1,30.0,,No,No,No
1103,despejado,-11.1,-27.2,26.0,27.8,310,16.1,30.2,,No,No,No
4777,despejado,-6.7,-16.7,46.0,24.1,280,16.1,30.0,,No,No,No
5489,principalmente_nublado,11.7,2.8,55.0,9.3,0,16.1,30.0,,No,No,No
2858,nublado,2.8,0.0,82.0,25.9,60,9.7,30.3,0.3,No,No,No
1663,bruma,19.4,16.7,84.0,0.0,0,8.0,30.0,0.0,No,No,No
7340,despejado,15.6,-3.3,27.0,9.3,230,16.1,29.8,,No,No,No
5983,despejado,-0.6,-8.9,54.0,0.0,0,16.1,30.3,,No,No,No
267,parcialmente nublado,8.3,-1.1,52.0,13.0,250,16.1,29.9,,No,No,No
2817,principalmente_nublado,24.4,16.7,62.0,13.0,60,14.5,30.1,,No,No,No
6485,despejado,12.2,0.6,45.0,9.3,150,16.1,30.0,,No,No,No
123,bruma,0.0,-2.8,82.0,20.4,10,4.0,30.1,0.0,No,No,No
307,despejado,13.3,-2.8,33.0,9.3,170,16.1,30.4,,No,No,No
70,despejado,10.6,2.2,56.0,18.5,80,16.1,30.1,,No,No,No
3932,nieve ligera,0.0,-2.2,85.0,9.3,0,2.0,30.1,0.0,No,No,Si
171,nublado,3.3,-9.4,39.0,5.6,0,16.1,30.3,,No,No,No
7321,despejado,23.3,8.3,38.0,0.0,0,14.5,30.1,,No,No,No
1656,despejado,26.0,9.0,34.0,16.7,270,16.1,30.0,,No,No,No
4071,despejado,20.6,-1.7,22.0,5.6,0,16.1,30.1,,No,No,No
5030,nublado,25.6,17.2,60.0,20.4,50,16.1,30.0,,No,No,No
8305,parcialmente nublado,2.8,-2.2,70.0,5.6,0,16.1,29.8,,No,No,No
6910,parcialmente nublado,1.7,-7.8,50.0,16.7,310,16.1,29.7,,No,No,No
390,despejado,18.9,4.4,38.0,,0,16.1,30.0,,No,No,No
5270,nublado,-6.1,-13.9,55.0,13.0,60,16.1,30.5,,No,No,No
7482,parcialmente nublado,-1.7,-9.4,56.0,11.1,310,16.1,30.2,,No,No,No
6864,despejado,15.6,-3.9,26.0,9.3,40,16.1,30.3,,No,No,No
4537,despejado,22.0,20.0,88.0,0.0,0,16.1,29.9,,No,No,No
5209,bruma,8.9,5.6,80.0,9.3,0,9.7,29.7,,No,No,No
5028,despejado,5.0,-4.4,51.0,13.0,100,16.1,30.2,,No,No,No
1587,nublado,18.3,14.4,78.0,7.4,0,12.9,30.1,,No,No,No
3422,llovizna,17.2,14.4,84.0,13.0,90,4.8,30.1,0.0,No,Si,No
6603,despejado,4.4,-3.9,55.0,5.6,230,16.1,30.1,,No,No,No
6177,despejado,18.3,-1.1,27.0,9.3,280,16.1,30.1,,No,No,No
6016,nublado,4.4,-3.3,58.0,,0,16.1,29.9,,No,No,No
2599,nublado,16.1,14.4,90.0,0.0,0,6.4,30.0,,No,No,No
7461,despejado,7.2,-8.3,33.0,11.1,0,16.1,30.3,,No,No,No
1233,despejado,24.0,10.0,41.0,9.3,320,16.1,30.0,,No,No,No
1257,despejado,24.4,10.0,40.0,5.6,0,16.1,30.1,,No,No,No
3628,despejado,-2.2,-17.2,31.0,5.6,290,16.1,30.6,,No,No,No
3012,despejado,1.7,-10.0,42.0,13.0,310,16.1,30.3,,No,No,No
3047,nubes dispersas,1.1,-15.0,30.0,5.6,0,16.1,30.2,,No,No,No
2517,despejado,13.9,4.4,53.0,5.6,290,16.1,30.2,,No,No,No
987,nublado,5.6,2.8,82.0,9.3,0,14.5,30.0,,No,No,No
87,despejado,3.3,-6.7,48.0,7.4,0,16.1,29.9,,No,No,No
2973,parcialmente nublado,18.9,12.8,68.0,0.0,0,16.1,30.1,,No,No,No
8396,despejado,20.0,1.1,28.0,16.7,180,16.1,30.1,,No,No,No
3950,despejado,17.2,3.9,41.0,11.1,0,16.1,30.2,,No,No,No
7274,nublado,10.0,7.8,86.0,20.4,70,14.5,29.7,0.0,No,No,No
5430,despejado,4.4,-10.0,35.0,5.6,0,16.1,30.1,,No,No,No
5120,nublado,12.2,6.1,66.0,14.8,50,16.1,29.7,,No,No,No
3347,desconocido,14.4,10.6,78.0,,0,,,,No,No,No
3983,despejado,23.9,17.2,66.0,0.0,0,11.3,29.9,,No,No,No
6468,despejado,7.2,-3.9,46.0,,0,16.1,30.1,,No,No,No
8303,desconocido,8.0,-1.0,53.0,,0,,,,No,No,No
6386,principalmente_nublado,25.0,20.0,74.0,0.0,0,12.9,29.9,,No,No,No
4550,despejado,11.7,0.0,45.0,5.6,260,16.1,29.8,,No,No,No
3761,parcialmente nublado,8.3,-4.4,41.0,22.2,310,16.1,30.0,,No,No,No
2791,nieve ligera,1.1,-2.8,75.0,9.3,90,4.0,30.0,0.0,No,No,Si
2807,nublado,1.1,-4.4,67.0,18.5,50,16.1,30.1,,No,No,No
5883,despejado,24.4,10.0,40.0,7.4,280,12.9,30.1,,No,No,No
1527,llovizna,9.4,2.2,61.0,9.3,30,14.5,30.0,0.0,No,Si,No
3141,nubes dispersas,6.1,0.0,65.0,7.4,0,16.1,29.7,,No,No,No
7338,despejado,3.3,-16.1,23.0,5.6,240,16.1,30.4,,No,No,No
4361,nublado,8.9,2.8,66.0,9.3,180,16.1,29.7,,No,No,No
5206,nubes dispersas,25.0,15.0,54.0,7.4,0,14.5,30.2,,No,No,No
3666,nublado,1.7,-6.1,57.0,9.3,0,16.1,30.2,,No,No,No
4621,despejado,5.0,-8.3,38.0,13.0,280,16.1,30.2,,No,No,No
999,despejado,-2.8,-13.9,43.0,9.3,0,16.1,30.2,,No,No,No
5933,nublado,17.2,15.0,87.0,0.0,0,12.9,30.0,,No,No,No
3623,despejado,16.1,3.3,42.0,5.6,290,16.1,30.2,,No,No,No
4053,despejado,10.6,6.1,74.0,0.0,0,16.1,29.8,,No,No,No
673,nublado,-5.6,-13.9,53.0,7.4,70,16.1,30.5,,No,No,No
7466,despejado,25.6,13.3,46.0,5.6,280,16.1,30.1,,No,No,No
2727,despejado,26.1,11.1,39.0,9.3,0,16.1,30.2,,No,No,No
7164,nublado,2.8,-3.3,65.0,9.3,0,16.1,29.9,,No,No,No
6652,llovizna,8.3,4.4,77.0,7.4,0,16.1,30.1,0.3,No,Si,No
5568,despejado,17.2,-7.2,18.0,11.1,70,16.1,30.4,,No,No,No
1054,llovizna,9.4,6.1,80.0,9.3,270,6.4,29.6,1.3,No,Si,No
6589,nieve ligera,-1.1,-3.9,82.0,13.0,50,2.0,30.2,0.3,No,No,Si
6165,despejado,-6.1,-16.1,46.0,20.4,20,16.1,30.2,,No,No,No
7168,despejado,-1.7,-15.0,36.0,18.5,50,16.1,30.2,,No,No,No
8306,nubes dispersas,1.7,-13.9,31.0,11.1,270,16.1,30.2,,No,No,No
5814,despejado,1.7,-5.6,59.0,11.1,290,12.9,29.5,,No,No,No
7909,nublado,11.7,2.8,55.0,0.0,0,16.1,29.9,,No,No,No
1187,despejado,3.9,-2.8,62.0,9.3,180,16.1,30.2,,No,No,No
2732,despejado,18.9,11.1,60.0,7.4,0,14.5,30.2,,No,No,No
7001,despejado,25.6,5.6,28.0,13.0,300,16.1,29.9,,No,No,No
3649,despejado,10.0,-1.1,46.0,13.0,240,16.1,30.0,,No,No,No
5798,nublado,10.0,-2.2,43.0,14.8,290,16.1,29.9,,No,No,No
2382,despejado,6.1,-3.3,51.0,,0,16.1,30.3,,No,No,No
7181,despejado,21.1,7.8,42.0,0.0,0,16.1,30.0,,No,No,No
3692,despejado,17.8,5.6,45.0,5.6,0,16.1,29.9,,No,No,No
4853,nublado,3.9,-1.1,70.0,,0,16.1,30.2,,No,No,No
2003,parcialmente nublado,25.0,16.1,58.0,11.1,0,14.5,30.1,,No,No,No
1124,nublado,-1.1,-3.9,82.0,9.3,310,12.9,29.7,,No,No,No
6888,principalmente_nublado,25.6,17.2,60.0,7.4,0,14.5,29.9,,No,No,No
621,nublado,1.1,-7.8,52.0,7.4,270,16.1,30.1,,No,No,No
6043,despejado,20.0,4.4,36.0,7.4,0,16.1,30.2,,No,No,No
5048,nublado,10.0,6.7,80.0,18.5,50,16.1,29.8,,No,No,No
4285,desconocido,17.5,17.0,97.0,,0,,,,No,No,No
1623,despejado,7.2,1.1,65.0,7.4,0,16.1,30.2,,No,No,No
7774,despejado,9.4,-13.3,19.0,18.5,310,16.1,30.1,,No,No,No
5922,llovizna,20.6,19.4,93.0,0.0,0,8.0,30.0,2.3,No,Si,No
8477,despejado,23.9,16.1,62.0,7.4,0,14.5,30.0,,No,No,No
837,despejado,10.6,-5.0,33.0,0.0,0,16.1,30.1,,No,No,No
6804,despejado,2.2,-14.4,29.0,11.1,240,16.1,30.4,,No,No,No
7917,nubes dispersas,18.3,13.9,75.0,0.0,0,11.3,30.1,,No,No,No
3275,nieve ligera,0.0,-2.2,85.0,9.3,0,2.8,30.1,0.3,No,No,Si
6670,parcialmente nublado,25.6,13.3,46.0,13.0,280,14.5,29.7,,No,No,No
2666,nublado,11.7,9.4,86.0,11.1,50,16.1,29.8,,No,No,No
1496,despejado,10.0,-1.1,46.0,20.4,240,16.1,29.6,,No,No,No
2625,bruma,23.9,16.1,62.0,0.0,0,9.7,30.1,,No,No,No
7882,nublado,11.7,9.4,86.0,11.1,50,16.1,29.8,,No,No,No
2935,despejado,7.2,-14.4,20.0,7.4,10,16.1,30.1,,No,No,No
6069,bruma,13.3,10.0,80.0,7.4,0,8.0,29.7,,No,No,No
5861,principalmente_nublado,11.1,1.7,53.0,0.0,0,16.1,30.4,,No,No,No
1864,despejado,3.9,-13.3,28.0,,0,16.1,30.0,,No,No,No
2127,nublado,16.7,13.9,84.0,0.0,0,12.9,30.0,,No,No,No
3108,nublado,9.4,2.8,64.0,0.0,0,16.1,30.0,,No,No,No
2703,llovizna,15.0,13.3,90.0,7.4,290,4.8,29.9,1.0,No,Si,No
2554,nieve ligera,0.0,-1.7,88.0,20.4,30,0.8,30.1,0.0,Si,No,Si
7348,despejado,26.1,11.1,39.0,9.3,0,16.1,30.2,,No,No,No
4164,lluvia,6.1,2.2,76.0,22.2,80,4.0,30.1,0.8,No,Si,No
1497,despejado,21.1,6.1,38.0,9.3,160,16.1,30.0,,No,No,No
442,principalmente_nublado,12.8,-1.7,37.0,0.0,0,16.1,29.9,,No,No,No
3090,nublado,4.4,-14.4,25.0,11.1,50,16.1,30.1,,No,No,No
3079,nublado,13.0,12.0,94.0,25.9,190,4.0,29.6,0.3,No,No,No
3065,despejado,21.7,15.6,68.0,0.0,0,16.1,30.1,,No,No,No
4433,nubes dispersas,22.2,7.8,40.0,11.1,0,16.1,29.9,,No,No,No
5747,despejado,19.4,12.8,66.0,5.6,260,16.1,30.1,,No,No,No
4454,despejado,1.7,-5.6,59.0,9.3,160,16.1,30.3,,No,No,No
5822,despejado,5.0,-15.6,21.0,18.5,300,16.1,30.3,,No,No,No
5001,nieve ligera,-1.7,-3.9,85.0,11.1,0,1.2,30.3,1.3,No,No,Si
479,despejado,21.7,11.1,51.0,11.1,0,16.1,30.2,,No,No,No
1822,despejado,-1.1,-11.1,47.0,9.3,0,16.1,30.2,,No,No,No
2516,despejado,8.9,-4.4,39.0,13.0,290,16.1,29.8,,No,No,No
3547,despejado,-8.9,-17.2,52.0,25.9,290,16.1,30.0,,No,No,No
8405,nieve ligera,-4.4,-8.3,75.0,9.3,0,3.2,30.4,0.0,No,No,Si
4624,despejado,27.2,12.8,41.0,13.0,50,16.1,30.1,,No,No,No
4012,principalmente_nublado,12.2,4.4,59.0,7.4,0,16.1,29.4,,No,No,No
912,llovizna,11.1,9.4,89.0,13.0,70,3.2,29.9,0.0,No,Si,No
7642,despejado,8.3,-2.8,46.0,14.8,190,16.1,30.2,,No,No,No
2368,nublado,11.7,3.9,59.0,5.6,0,16.1,29.2,,No,No,No
7108,despejado,13.3,7.2,67.0,0.0,0,16.1,30.0,,No,No,No
1538,despejado,21.7,10.6,49.0,5.6,290,12.9,30.1,,No,No,No
6116,nublado,5.6,3.9,89.0,24.1,70,6.4,30.0,0.8,No,No,No
6704,bruma,0.0,-5.0,69.0,0.0,0,9.7,30.2,,No,No,No
2709,principalmente_nublado,23.9,16.7,64.0,0.0,0,12.9,30.2,,No,No,No
2429,nublado,0.6,-3.3,75.0,14.8,30,16.1,30.0,,No,No,No
5937,despejado,11.7,2.8,55.0,7.4,0,16.1,30.2,,No,No,No
7684,llovizna,17.8,15.6,87.0,5.6,300,6.4,29.8,0.0,No,Si,No
7324,despejado,7.2,-4.4,44.0,7.4,0,16.1,30.2,,No,No,No
2826,despejado,9.4,-4.4,38.0,7.4,60,16.1,30.3,,No,No,No
1764,despejado,30.0,16.7,44.0,0.0,0,14.5,29.9,,No,No,No
4206,nieve ligera,-0.6,-3.9,79.0,9.3,70,2.0,30.1,0.0,No,No,Si
3694,nubes dispersas,19.4,10.0,54.0,0.0,0,16.1,30.0,,No,No,No
4297,principalmente_nublado,17.8,12.8,73.0,5.6,0,16.1,29.8,,No,No,No
5699,nublado,12.8,6.1,64.0,0.0,0,16.1,30.1,0.0,No,No,No
7969,lluvia,13.3,11.7,90.0,7.4,150,3.2,30.0,4.8,No,Si,No
2891,parcialmente nublado,8.9,-12.8,21.0,11.1,0,16.1,29.8,,No,No,No
1337,nublado,2.2,0.0,86.0,27.8,70,4.0,30.2,1.0,No,No,No
7757,parcialmente nublado,26.7,17.2,56.0,5.6,170,11.3,30.0,,No,No,No
4327,desconocido,8.0,-1.0,53.0,,0,,,,No,No,No
2783,nublado,10.0,7.2,83.0,11.1,80,14.5,29.7,0.0,No,No,No
5295,lluvia,6.1,5.0,93.0,13.0,70,4.0,29.8,1.0,No,Si,No
7139,despejado,16.1,0.0,34.0,9.3,0,16.1,30.2,,No,No,No
2832,nublado,16.7,14.4,86.0,0.0,0,9.7,30.0,,No,No,No
3953,principalmente_nublado,11.7,9.4,86.0,9.3,0,16.1,29.4,1.5,No,No,No
5105,nublado,12.2,6.1,66.0,0.0,0,16.1,29.6,,No,No,No
3464,despejado,30.0,18.9,51.0,11.1,0,14.5,29.8,,No,No,No
6710,desconocido,18.0,-4.0,22.0,,0,,,,No,No,No
3934,nublado,8.3,3.9,74.0,9.3,0,16.1,29.9,,No,No,No
6035,despejado,18.9,-7.2,17.0,13.0,310,16.1,30.0,,No,No,No
816,despejado,7.2,0.0,60.0,0.0,0,16.1,30.1,,No,No,No
8172,despejado,16.7,-1.1,30.0,5.6,0,16.1,30.1,,No,No,No
4900,despejado,7.2,-4.4,44.0,11.1,0,16.1,29.9,,No,No,No
1190,despejado,27.2,18.3,58.0,5.6,0,16.1,29.8,,No,No,No
1943,llovizna,8.3,-1.1,52.0,14.8,10,16.1,30.1,0.0,No,Si,No
2020,lluvia,20.6,19.4,93.0,5.6,0,2.4,29.9,1.8,No,Si,No
1023,principalmente_nublado,20.0,11.1,56.0,11.1,0,16.1,30.3,,No,No,No
2148,nieve ligera,0.0,-2.2,85.0,11.1,0,2.4,30.2,0.0,No,No,Si
7719,despejado,23.9,-0.6,20.0,16.7,180,16.1,30.1,,No,No,No
1109,nublado,-0.6,-4.4,76.0,0.0,0,16.1,29.7,,No,No,No
834,nublado,5.6,-4.4,49.0,9.3,0,16.1,30.2,,No,No,No
3751,llovizna,11.7,10.0,89.0,,0,4.8,29.5,1.5,No,Si,No
4966,desconocido,14.0,14.0,100.0,,0,,,,No,No,No
7179,principalmente_nublado,3.9,-5.6,50.0,16.7,300,16.1,30.1,,No,No,No
8470,despejado,14.4,5.6,56.0,13.0,160,16.1,29.9,,No,No,No
2493,despejado,2.8,-6.7,50.0,5.6,0,16.1,30.1,,No,No,No
1674,nublado,8.3,6.7,90.0,9.3,120,4.0,29.7,0.5,No,No,No
2271,nublado,22.2,17.2,73.0,11.1,0,14.5,30.1,,No,No,No
6834,despejado,14.4,-0.6,36.0,18.5,10,16.1,29.9,,No,No,No
4266,llovizna,5.0,2.8,86.0,29.6,70,6.4,30.1,0.3,No,Si,No
7195,despejado,12.8,7.8,72.0,9.3,80,16.1,29.8,,No,No,No
8392,despejado,10.0,0.0,50.0,14.8,150,16.1,30.3,,No,No,No
5477,despejado,22.2,15.6,66.0,5.6,0,16.1,30.1,,No,No,No
6572,despejado,19.4,15.0,76.0,11.1,50,16.1,30.2,,No,No,No
206,despejado,-3.3,-13.9,44.0,5.6,320,16.1,30.6,,No,No,No
5652,principalmente_nublado,14.4,4.4,51.0,13.0,300,16.1,30.2,,No,No,No
2172,nublado,1.7,-7.8,50.0,0.0,0,16.1,30.4,,No,No,No
5705,nieve ligera,-1.1,-3.9,82.0,18.5,60,1.2,30.1,0.3,No,No,Si
7375,nubes dispersas,7.8,-12.2,23.0,0.0,0,16.1,30.1,,No,No,No
4664,despejado,19.4,5.0,39.0,13.0,70,16.1,30.3,,No,No,No
2514,despejado,6.7,-1.1,58.0,7.4,0,16.1,30.1,,No,No,No
1470,despejado,-1.7,-12.8,43.0,9.3,0,16.1,30.4,,No,No,No
345,nublado,-7.2,-16.7,47.0,20.4,10,16.1,30.3,,No,No,No
5660,nublado,12.8,11.7,93.0,9.3,0,4.8,29.9,0.3,No,No,No
6300,parcialmente nublado,26.0,9.0,34.0,0.0,0,16.1,30.0,,No,No,No
7788,despejado,26.1,11.1,39.0,9.3,0,16.1,30.2,,No,No,No
7683,desconocido,13.0,9.0,77.0,,0,,,,No,No,No
30,despejado,3.9,-7.2,45.0,9.3,0,16.1,30.0,,No,No,No
5674,parcialmente nublado,4.4,-4.4,53.0,13.0,90,16.1,30.1,,No,No,No
7604,despejado,24.4,11.7,45.0,7.4,30,16.1,30.1,,No,No,No
1724,despejado,13.3,-1.1,37.0,0.0,0,16.1,30.5,,No,No,No
674,nublado,2.2,0.0,86.0,31.5,70,6.4,30.2,0.8,No,No,No
7193,despejado,6.1,-12.2,26.0,14.8,310,16.1,30.2,,No,No,No
5275,despejado,20.6,13.3,63.0,5.6,0,16.1,30.1,,No,No,No
1151,nublado,10.0,7.2,83.0,18.5,70,14.5,29.8,,No,No,No
705,despejado,12.2,-3.9,33.0,11.1,70,16.1,30.4,,No,No,No
1878,nublado,20.6,16.1,75.0,5.6,0,11.3,30.1,,No,No,No
6329,desconocido,8.0,0.0,57.0,,0,,,,No,No,No
7205,llovizna,21.7,20.6,93.0,0.0,0,2.8,29.8,3.0,No,Si,No
4877,desconocido,10.0,1.0,54.0,,0,,,,No,No,No
1640,despejado,16.1,-2.2,29.0,13.0,20,16.1,30.0,,No,No,No
2955,lluvia fuerte,21.1,19.4,90.0,0.0,0,1.2,30.0,2.5,No,Si,No
3553,despejado,10.6,6.1,74.0,0.0,0,16.1,29.8,,No,No,No
7073,despejado,8.3,1.7,63.0,0.0,0,16.1,30.5,,No,No,No
7761,despejado,11.1,-1.7,41.0,0.0,0,16.1,29.9,,No,No,No
7210,despejado,8.3,2.2,66.0,5.6,300,16.1,30.4,,No,No,No
5819,despejado,24.4,11.1,43.0,5.6,0,14.5,30.1,,No,No,No
3498,nublado,10.0,7.8,86.0,20.4,70,14.5,29.7,0.0,No,No,No
2341,despejado,18.9,10.0,56.0,16.7,40,16.1,30.2,,No,No,No
4273,despejado,15.6,12.8,83.0,0.0,0,12.9,30.3,,No,No,No
3859,despejado,7.2,0.0,60.0,0.0,0,16.1,30.1,,No,No,No
1469,despejado,3.9,-17.2,20.0,11.1,0,16.1,30.3,,No,No,No
3403,parcialmente nublado,28.3,17.8,53.0,5.6,0,12.9,29.9,,No,No,No
2312,bruma,27.8,17.2,52.0,9.3,0,9.7,30.0,,No,No,No
8335,principalmente_nublado,24.4,21.1,82.0,7.4,0,12.9,29.8,,No,No,No
7776,despejado,11.1,5.0,66.0,7.4,0,16.1,30.0,,No,No,No
255,despejado,1.7,-7.8,50.0,14.8,20,16.1,29.9,,No,No,No
5673,bruma,6.1,2.2,76.0,25.9,60,9.7,30.1,0.0,No,No,No
3562,nubes dispersas,10.0,5.0,71.0,0.0,0,16.1,29.9,,No,No,No
7652,despejado,7.2,-8.3,33.0,11.1,0,16.1,30.3,,No,No,No
